ID,gene.count.original,gene.count.UMI
ENSMUSG00000027165,24,10
ENSMUSG00000004637,9,4
ENSMUSG00000030560,2,2
ENSMUSG00000004054,7,3
ENSMUSG00000004056,9,5
ENSMUSG00000003585,88,44
ENSMUSG00000003581,6,4
ENSMUSG00000058922,1,1
ENSMUSG00000006699,254,134
ENSMUSG00000089199,2,2
ENSMUSG00000074482,2,2
ENSMUSG00000074736,16,11
ENSMUSG00000073103,1,1
ENSMUSG00000074733,24,12
ENSMUSG00000074731,2,1
ENSMUSG00000080364,8,5
ENSMUSG00000074738,6,3
ENSMUSG00000029253,26,12
ENSMUSG00000029250,236,122
ENSMUSG00000034853,7,3
ENSMUSG00000081729,42,18
ENSMUSG00000034858,55,28
ENSMUSG00000069273,1,1
ENSMUSG00000069274,10,7
ENSMUSG00000007777,6,5
ENSMUSG00000083126,5,2
ENSMUSG00000046668,32,17
ENSMUSG00000035007,28,13
ENSMUSG00000035004,1,1
ENSMUSG00000075467,12,11
ENSMUSG00000008140,130,68
ENSMUSG00000022099,359,177
ENSMUSG00000050248,69,34
ENSMUSG00000010517,58,31
ENSMUSG00000042489,3,2
ENSMUSG00000045316,20,12
ENSMUSG00000045318,4,2
ENSMUSG00000001349,2,1
ENSMUSG00000040363,35,18
ENSMUSG00000040365,24,10
ENSMUSG00000024370,73,36
ENSMUSG00000024376,1,1
ENSMUSG00000024378,6,4
ENSMUSG00000001962,46,32
ENSMUSG00000040097,191,93
ENSMUSG00000005043,5,1
ENSMUSG00000005045,209,101
ENSMUSG00000055540,667,332
ENSMUSG00000050711,1845,944
ENSMUSG00000059674,15,4
ENSMUSG00000056019,2,2
ENSMUSG00000056014,29,15
ENSMUSG00000041949,15,7
ENSMUSG00000085462,3,3
ENSMUSG00000066042,7,3
ENSMUSG00000057054,5,3
ENSMUSG00000082607,6,3
ENSMUSG00000066595,3,2
ENSMUSG00000030045,58,29
ENSMUSG00000067889,642,335
ENSMUSG00000002083,3,1
ENSMUSG00000017307,13,8
ENSMUSG00000053536,285,152
ENSMUSG00000061062,2,1
ENSMUSG00000063785,29,17
ENSMUSG00000021939,968,496
ENSMUSG00000021938,128,61
ENSMUSG00000021936,144,81
ENSMUSG00000021932,31,13
ENSMUSG00000021930,93,45
ENSMUSG00000040652,22,8
ENSMUSG00000033237,28,19
ENSMUSG00000033233,1,1
ENSMUSG00000036606,23,11
ENSMUSG00000047866,238,115
ENSMUSG00000038510,14,9
ENSMUSG00000038517,24,13
ENSMUSG00000030766,11,5
ENSMUSG00000038518,34,17
ENSMUSG00000030760,9,5
ENSMUSG00000030761,11,8
ENSMUSG00000030763,93,47
ENSMUSG00000027082,5,2
ENSMUSG00000051177,599,309
ENSMUSG00000091697,5,2
ENSMUSG00000063334,66,38
ENSMUSG00000055022,1282,635
ENSMUSG00000055026,48,27
ENSMUSG00000055024,87,52
ENSMUSG00000037260,87,44
ENSMUSG00000037262,10,6
ENSMUSG00000037263,3,1
ENSMUSG00000092345,26,8
ENSMUSG00000034243,295,144
ENSMUSG00000048154,117,57
ENSMUSG00000034247,30,11
ENSMUSG00000039395,3,2
ENSMUSG00000029090,2,1
ENSMUSG00000031146,3,2
ENSMUSG00000029095,92,50
ENSMUSG00000031149,14,10
ENSMUSG00000031314,159,79
ENSMUSG00000034518,5,3
ENSMUSG00000046192,2,1
ENSMUSG00000022514,41,17
ENSMUSG00000022515,10,5
ENSMUSG00000022516,31,20
ENSMUSG00000022517,186,96
ENSMUSG00000022512,2,2
ENSMUSG00000022519,9,4
ENSMUSG00000069072,228,121
ENSMUSG00000023939,19,12
ENSMUSG00000035649,24,17
ENSMUSG00000035640,114,53
ENSMUSG00000035642,30,15
ENSMUSG00000042148,19,8
ENSMUSG00000028059,353,187
ENSMUSG00000028053,246,123
ENSMUSG00000028051,2,1
ENSMUSG00000028057,22,11
ENSMUSG00000020608,35,20
ENSMUSG00000020604,9,4
ENSMUSG00000020605,10,4
ENSMUSG00000079523,43,27
ENSMUSG00000020601,24,12
ENSMUSG00000044424,1,1
ENSMUSG00000058709,23,13
ENSMUSG00000058704,15,8
ENSMUSG00000028927,1,1
ENSMUSG00000033174,25,13
ENSMUSG00000024608,81,48
ENSMUSG00000024603,185,98
ENSMUSG00000024601,3,1
ENSMUSG00000024604,129,57
ENSMUSG00000059070,7,5
ENSMUSG00000047388,27,14
ENSMUSG00000026608,30,15
ENSMUSG00000086043,2,2
ENSMUSG00000026604,2,1
ENSMUSG00000026600,18,10
ENSMUSG00000026603,21,9
ENSMUSG00000042962,22,16
ENSMUSG00000003934,52,25
ENSMUSG00000004626,14,6
ENSMUSG00000047307,6,5
ENSMUSG00000081715,1,1
ENSMUSG00000081712,7,6
ENSMUSG00000085667,1,1
ENSMUSG00000085666,4,1
ENSMUSG00000041592,26,14
ENSMUSG00000037112,61,33
ENSMUSG00000024544,23,10
ENSMUSG00000006711,75,43
ENSMUSG00000006715,2,2
ENSMUSG00000006717,313,158
ENSMUSG00000058886,14,7
ENSMUSG00000058883,5,2
ENSMUSG00000058881,4,3
ENSMUSG00000045427,112,53
ENSMUSG00000047878,1,1
ENSMUSG00000047879,520,269
ENSMUSG00000059839,7,3
ENSMUSG00000034254,63,37
ENSMUSG00000034255,3,1
ENSMUSG00000057530,91,41
ENSMUSG00000043372,4,2
ENSMUSG00000074671,7,4
ENSMUSG00000074674,3,2
ENSMUSG00000082974,1,1
ENSMUSG00000028936,21,11
ENSMUSG00000028937,572,297
ENSMUSG00000028931,1357,711
ENSMUSG00000028932,315,150
ENSMUSG00000028933,5,3
ENSMUSG00000080198,1,1
ENSMUSG00000017144,9,5
ENSMUSG00000042423,6,5
ENSMUSG00000042426,26,12
ENSMUSG00000045435,18,11
ENSMUSG00000042425,2,1
ENSMUSG00000045438,5,3
ENSMUSG00000042428,31,16
ENSMUSG00000042429,112,60
ENSMUSG00000059820,9,4
ENSMUSG00000083089,3,3
ENSMUSG00000084319,6,6
ENSMUSG00000086900,6,2
ENSMUSG00000042712,95,50
ENSMUSG00000078941,19,17
ENSMUSG00000058064,1,1
ENSMUSG00000050697,62,37
ENSMUSG00000056938,11,5
ENSMUSG00000031906,56,31
ENSMUSG00000014554,28,12
ENSMUSG00000014551,70,37
ENSMUSG00000014550,49,28
ENSMUSG00000090071,110,60
ENSMUSG00000058267,77,41
ENSMUSG00000040111,255,132
ENSMUSG00000040112,28,16
ENSMUSG00000040118,725,382
ENSMUSG00000017929,20,13
ENSMUSG00000025409,3,1
ENSMUSG00000061607,9,5
ENSMUSG00000025404,170,85
ENSMUSG00000025403,4,3
ENSMUSG00000025402,57,32
ENSMUSG00000061603,510,265
ENSMUSG00000056201,714,369
ENSMUSG00000056204,1,1
ENSMUSG00000047466,55,33
ENSMUSG00000028988,8,4
ENSMUSG00000053181,3,1
ENSMUSG00000027011,103,48
ENSMUSG00000052581,18,10
ENSMUSG00000052584,35,20
ENSMUSG00000063511,131,60
ENSMUSG00000022992,4,2
ENSMUSG00000022994,9,6
ENSMUSG00000022995,112,52
ENSMUSG00000092564,1,1
ENSMUSG00000092560,1,1
ENSMUSG00000033373,67,35
ENSMUSG00000033377,228,111
ENSMUSG00000025103,17,7
ENSMUSG00000021870,75,45
ENSMUSG00000021876,2,1
ENSMUSG00000021877,285,156
ENSMUSG00000090846,22,15
ENSMUSG00000090841,154,91
ENSMUSG00000037876,148,67
ENSMUSG00000006289,17,11
ENSMUSG00000025104,95,44
ENSMUSG00000036478,12,7
ENSMUSG00000036473,79,45
ENSMUSG00000075600,1,1
ENSMUSG00000062397,31,17
ENSMUSG00000020834,2,1
ENSMUSG00000020836,2,1
ENSMUSG00000020831,22,10
ENSMUSG00000020832,32,16
ENSMUSG00000038497,12,7
ENSMUSG00000038495,5,3
ENSMUSG00000038722,79,38
ENSMUSG00000038729,76,38
ENSMUSG00000027823,152,91
ENSMUSG00000027822,41,22
ENSMUSG00000027820,3,1
ENSMUSG00000027827,590,304
ENSMUSG00000027829,30,18
ENSMUSG00000027828,114,66
ENSMUSG00000031847,6,3
ENSMUSG00000049439,9,4
ENSMUSG00000031840,1404,733
ENSMUSG00000031841,14,6
ENSMUSG00000031848,41,22
ENSMUSG00000031849,4,1
ENSMUSG00000036437,66,40
ENSMUSG00000073791,4,2
ENSMUSG00000073792,17,6
ENSMUSG00000031266,23,13
ENSMUSG00000026888,31,16
ENSMUSG00000026889,61,28
ENSMUSG00000026883,74,33
ENSMUSG00000026880,10,5
ENSMUSG00000026887,10,7
ENSMUSG00000026885,17,11
ENSMUSG00000039452,26,13
ENSMUSG00000043177,6,2
ENSMUSG00000039456,33,18
ENSMUSG00000039458,35,20
ENSMUSG00000029681,36,21
ENSMUSG00000089838,20,11
ENSMUSG00000029687,4,2
ENSMUSG00000029686,247,130
ENSMUSG00000089837,600,305
ENSMUSG00000034729,9,6
ENSMUSG00000034724,31,16
ENSMUSG00000034723,348,192
ENSMUSG00000021054,21,10
ENSMUSG00000021057,184,102
ENSMUSG00000021051,187,97
ENSMUSG00000029538,24,16
ENSMUSG00000032763,13,4
ENSMUSG00000031010,747,373
ENSMUSG00000029536,16,5
ENSMUSG00000029535,11,6
ENSMUSG00000031012,92,52
ENSMUSG00000045636,4,4
ENSMUSG00000028488,723,372
ENSMUSG00000028484,440,230
ENSMUSG00000053846,1,1
ENSMUSG00000028483,83,45
ENSMUSG00000024101,29,15
ENSMUSG00000024109,860,435
ENSMUSG00000044583,6,2
ENSMUSG00000045180,162,82
ENSMUSG00000032030,160,80
ENSMUSG00000032036,55,29
ENSMUSG00000032180,1,1
ENSMUSG00000032186,358,199
ENSMUSG00000081930,4,2
ENSMUSG00000032184,42,25
ENSMUSG00000074884,83,38
ENSMUSG00000074886,30,15
ENSMUSG00000054312,16,12
ENSMUSG00000087696,1,1
ENSMUSG00000087694,1,1
ENSMUSG00000024812,3,3
ENSMUSG00000024811,241,118
ENSMUSG00000024810,7,4
ENSMUSG00000024817,81,38
ENSMUSG00000087526,9,9
ENSMUSG00000087528,3,3
ENSMUSG00000043913,1,1
ENSMUSG00000030854,93,51
ENSMUSG00000030852,80,39
ENSMUSG00000030850,105,49
ENSMUSG00000040462,317,166
ENSMUSG00000040463,53,29
ENSMUSG00000040466,6,5
ENSMUSG00000032667,5,2
ENSMUSG00000084018,2,1
ENSMUSG00000026411,66,28
ENSMUSG00000007670,216,105
ENSMUSG00000085581,2,2
ENSMUSG00000047112,4,2
ENSMUSG00000003746,549,286
ENSMUSG00000024474,290,148
ENSMUSG00000024477,10,6
ENSMUSG00000084183,2,1
ENSMUSG00000016427,144,75
ENSMUSG00000064254,8,3
ENSMUSG00000053963,96,55
ENSMUSG00000053965,2,1
ENSMUSG00000008658,372,210
ENSMUSG00000092607,61,33
ENSMUSG00000002908,1,1
ENSMUSG00000002900,107,54
ENSMUSG00000032594,174,82
ENSMUSG00000019558,9,5
ENSMUSG00000017485,251,120
ENSMUSG00000079111,34,15
ENSMUSG00000050222,1,1
ENSMUSG00000048920,5,2
ENSMUSG00000041471,5,2
ENSMUSG00000041477,10,4
ENSMUSG00000051578,29,13
ENSMUSG00000051579,75,39
ENSMUSG00000011427,20,12
ENSMUSG00000022769,16,9
ENSMUSG00000022765,42,27
ENSMUSG00000022763,6,3
ENSMUSG00000022762,131,68
ENSMUSG00000022761,194,98
ENSMUSG00000022760,13,7
ENSMUSG00000040703,5,1
ENSMUSG00000029206,12,6
ENSMUSG00000029201,6,3
ENSMUSG00000029203,191,97
ENSMUSG00000025234,144,74
ENSMUSG00000025235,86,45
ENSMUSG00000025237,26,12
ENSMUSG00000025231,16,6
ENSMUSG00000025232,73,36
ENSMUSG00000060149,2,1
ENSMUSG00000039069,1,1
ENSMUSG00000060143,2,2
ENSMUSG00000039065,3,3
ENSMUSG00000023966,42,25
ENSMUSG00000023967,82,43
ENSMUSG00000023965,90,44
ENSMUSG00000023960,398,211
ENSMUSG00000023961,20,12
ENSMUSG00000068373,75,42
ENSMUSG00000018634,3,2
ENSMUSG00000021448,12,6
ENSMUSG00000052794,16,7
ENSMUSG00000052798,29,16
ENSMUSG00000038916,371,191
ENSMUSG00000038914,104,54
ENSMUSG00000038910,146,84
ENSMUSG00000053226,9,4
ENSMUSG00000086635,6,4
ENSMUSG00000019948,24,18
ENSMUSG00000019943,5089,2600
ENSMUSG00000019947,88,50
ENSMUSG00000063727,2,1
ENSMUSG00000054793,56,27
ENSMUSG00000054792,12,9
ENSMUSG00000020319,8,6
ENSMUSG00000020311,124,61
ENSMUSG00000020312,7,4
ENSMUSG00000048251,323,165
ENSMUSG00000033658,10,4
ENSMUSG00000033653,113,65
ENSMUSG00000026254,53,29
ENSMUSG00000026259,211,104
ENSMUSG00000034024,427,210
ENSMUSG00000034023,11,7
ENSMUSG00000034022,73,31
ENSMUSG00000034021,286,146
ENSMUSG00000074405,19,9
ENSMUSG00000074406,15,8
ENSMUSG00000074403,1,1
ENSMUSG00000071477,20,14
ENSMUSG00000023150,108,52
ENSMUSG00000030302,799,398
ENSMUSG00000030303,44,22
ENSMUSG00000030301,24,14
ENSMUSG00000030306,18,6
ENSMUSG00000030304,40,20
ENSMUSG00000069769,14,6
ENSMUSG00000031654,1,1
ENSMUSG00000072582,21,12
ENSMUSG00000026921,11,8
ENSMUSG00000026925,8,4
ENSMUSG00000026924,82,39
ENSMUSG00000026927,5,4
ENSMUSG00000026926,91,48
ENSMUSG00000034681,46,25
ENSMUSG00000034687,36,22
ENSMUSG00000034686,4,3
ENSMUSG00000034685,49,28
ENSMUSG00000022204,30,16
ENSMUSG00000022205,843,417
ENSMUSG00000022200,52,26
ENSMUSG00000022203,1,1
ENSMUSG00000022208,164,78
ENSMUSG00000035378,6,4
ENSMUSG00000035376,13,5
ENSMUSG00000035372,27,11
ENSMUSG00000035086,63,27
ENSMUSG00000077457,5,2
ENSMUSG00000069184,2,1
ENSMUSG00000028563,26,13
ENSMUSG00000034974,74,42
ENSMUSG00000028567,54,30
ENSMUSG00000028565,30,16
ENSMUSG00000046556,31,19
ENSMUSG00000043702,27,13
ENSMUSG00000028550,41,20
ENSMUSG00000006024,412,212
ENSMUSG00000006021,7,5
ENSMUSG00000042073,6,2
ENSMUSG00000042078,130,72
ENSMUSG00000034908,18,11
ENSMUSG00000032680,7,4
ENSMUSG00000044950,24,9
ENSMUSG00000044952,6,3
ENSMUSG00000087227,1,1
ENSMUSG00000087221,1,1
ENSMUSG00000045394,1,1
ENSMUSG00000032537,2,1
ENSMUSG00000032536,84,42
ENSMUSG00000074182,31,17
ENSMUSG00000032534,24,10
ENSMUSG00000032532,816,426
ENSMUSG00000032531,4,1
ENSMUSG00000058239,6,3
ENSMUSG00000058230,183,87
ENSMUSG00000050022,5,3
ENSMUSG00000050029,8,5
ENSMUSG00000000078,38,24
ENSMUSG00000050796,16,10
ENSMUSG00000091969,5,3
ENSMUSG00000041679,3,1
ENSMUSG00000047635,15,8
ENSMUSG00000056429,169,90
ENSMUSG00000027649,93,48
ENSMUSG00000027642,188,109
ENSMUSG00000027646,62,34
ENSMUSG00000058492,13,7
ENSMUSG00000030621,71,38
ENSMUSG00000004319,174,86
ENSMUSG00000004317,5,3
ENSMUSG00000027357,38,18
ENSMUSG00000047098,12,7
ENSMUSG00000085172,23,14
ENSMUSG00000085179,7,4
ENSMUSG00000046947,14,7
ENSMUSG00000057322,39,18
ENSMUSG00000082683,2,1
ENSMUSG00000061576,1217,615
ENSMUSG00000061578,47,26
ENSMUSG00000050808,3,1
ENSMUSG00000016386,17,8
ENSMUSG00000016382,1485,760
ENSMUSG00000085795,24,15
ENSMUSG00000002006,57,31
ENSMUSG00000083242,4,1
ENSMUSG00000054000,2,1
ENSMUSG00000054008,61,26
ENSMUSG00000001065,1,1
ENSMUSG00000037152,41,25
ENSMUSG00000037151,30,15
ENSMUSG00000092035,16,7
ENSMUSG00000039648,11,4
ENSMUSG00000039640,29,16
ENSMUSG00000003873,21,13
ENSMUSG00000047976,36,19
ENSMUSG00000015672,13,8
ENSMUSG00000015671,123,56
ENSMUSG00000021228,1,1
ENSMUSG00000021226,18,7
ENSMUSG00000021224,27,11
ENSMUSG00000021222,12,6
ENSMUSG00000000339,63,36
ENSMUSG00000090769,7,2
ENSMUSG00000056515,8,3
ENSMUSG00000067567,6,3
ENSMUSG00000022048,1334,687
ENSMUSG00000022043,309,159
ENSMUSG00000022040,7,4
ENSMUSG00000029014,49,22
ENSMUSG00000022044,699,367
ENSMUSG00000029017,96,48
ENSMUSG00000093077,25,15
ENSMUSG00000093074,3,1
ENSMUSG00000038274,28,17
ENSMUSG00000015289,11,5
ENSMUSG00000038271,42,19
ENSMUSG00000020576,49,22
ENSMUSG00000020577,670,335
ENSMUSG00000020570,45,22
ENSMUSG00000020571,277,147
ENSMUSG00000020572,131,62
ENSMUSG00000028760,315,163
ENSMUSG00000022594,110,60
ENSMUSG00000063919,41,23
ENSMUSG00000020687,93,39
ENSMUSG00000020684,3,2
ENSMUSG00000025068,55,33
ENSMUSG00000020680,108,60
ENSMUSG00000020681,6,4
ENSMUSG00000025066,271,128
ENSMUSG00000025060,270,146
ENSMUSG00000037971,4,2
ENSMUSG00000037972,35,23
ENSMUSG00000037973,2,1
ENSMUSG00000037979,60,33
ENSMUSG00000087022,1,1
ENSMUSG00000032336,1401,706
ENSMUSG00000032330,132,68
ENSMUSG00000032333,57,28
ENSMUSG00000023886,6,3
ENSMUSG00000023883,11,6
ENSMUSG00000071256,4,3
ENSMUSG00000071253,14,8
ENSMUSG00000071252,22,11
ENSMUSG00000046185,39,19
ENSMUSG00000021760,2,1
ENSMUSG00000021767,37,22
ENSMUSG00000021764,163,90
ENSMUSG00000086774,6,3
ENSMUSG00000031601,111,60
ENSMUSG00000053070,20,10
ENSMUSG00000005204,18,13
ENSMUSG00000049001,3,2
ENSMUSG00000038279,58,29
ENSMUSG00000032803,4,3
ENSMUSG00000032802,13,5
ENSMUSG00000032807,51,31
ENSMUSG00000032806,4,1
ENSMUSG00000036368,1,1
ENSMUSG00000022864,6,3
ENSMUSG00000022865,25,13
ENSMUSG00000022867,49,29
ENSMUSG00000022861,689,364
ENSMUSG00000022863,2,2
ENSMUSG00000030407,6,3
ENSMUSG00000030401,11,8
ENSMUSG00000030400,16,6
ENSMUSG00000030403,4,1
ENSMUSG00000004151,43,22
ENSMUSG00000027332,74,38
ENSMUSG00000027335,97,52
ENSMUSG00000048355,3,3
ENSMUSG00000027339,2,1
ENSMUSG00000027338,58,32
ENSMUSG00000040836,73,35
ENSMUSG00000047033,26,12
ENSMUSG00000058809,32,20
ENSMUSG00000073889,17,10
ENSMUSG00000031753,66,30
ENSMUSG00000031750,19,11
ENSMUSG00000031751,168,93
ENSMUSG00000031754,11,4
ENSMUSG00000031755,30,20
ENSMUSG00000031758,15,8
ENSMUSG00000071533,9,4
ENSMUSG00000023050,86,51
ENSMUSG00000023055,88,48
ENSMUSG00000073664,7,3
ENSMUSG00000009640,73,40
ENSMUSG00000009647,43,24
ENSMUSG00000003316,739,398
ENSMUSG00000069539,40,18
ENSMUSG00000082875,1,1
ENSMUSG00000043510,3,2
ENSMUSG00000043518,16,10
ENSMUSG00000038486,373,198
ENSMUSG00000035129,5,3
ENSMUSG00000035126,9,6
ENSMUSG00000049422,69,40
ENSMUSG00000078676,72,37
ENSMUSG00000078670,26,14
ENSMUSG00000004936,462,230
ENSMUSG00000004937,126,66
ENSMUSG00000004934,28,17
ENSMUSG00000004933,147,74
ENSMUSG00000004931,2,1
ENSMUSG00000045215,17,8
ENSMUSG00000045216,17,9
ENSMUSG00000045210,218,119
ENSMUSG00000045211,24,11
ENSMUSG00000032470,155,80
ENSMUSG00000032477,4,2
ENSMUSG00000032475,33,16
ENSMUSG00000032478,4,2
ENSMUSG00000032479,2026,1035
ENSMUSG00000030103,338,186
ENSMUSG00000001260,2,1
ENSMUSG00000030104,8,3
ENSMUSG00000022911,12,7
ENSMUSG00000022913,30,15
ENSMUSG00000022914,85,44
ENSMUSG00000086988,2,1
ENSMUSG00000037339,9,6
ENSMUSG00000086985,3,2
ENSMUSG00000020801,22,13
ENSMUSG00000040195,4,2
ENSMUSG00000020803,33,13
ENSMUSG00000050619,3,1
ENSMUSG00000000131,60,34
ENSMUSG00000024527,123,65
ENSMUSG00000024524,50,23
ENSMUSG00000067212,6,2
ENSMUSG00000056752,28,18
ENSMUSG00000061689,222,118
ENSMUSG00000041828,5,2
ENSMUSG00000041670,126,61
ENSMUSG00000081514,1,1
ENSMUSG00000051255,28,16
ENSMUSG00000041671,18,10
ENSMUSG00000083854,1,1
ENSMUSG00000083856,15,5
ENSMUSG00000073102,12,7
ENSMUSG00000083736,14,9
ENSMUSG00000057156,4,3
ENSMUSG00000015829,534,288
ENSMUSG00000082727,5,2
ENSMUSG00000052504,12,7
ENSMUSG00000061306,38,18
ENSMUSG00000062646,7,3
ENSMUSG00000062647,18,10
ENSMUSG00000036168,14,5
ENSMUSG00000036167,55,25
ENSMUSG00000036160,47,21
ENSMUSG00000002210,26,14
ENSMUSG00000038416,89,43
ENSMUSG00000038417,90,48
ENSMUSG00000038412,12,9
ENSMUSG00000037697,23,13
ENSMUSG00000038418,605,291
ENSMUSG00000037692,89,48
ENSMUSG00000091793,2,1
ENSMUSG00000076424,5,1
ENSMUSG00000066944,5,1
ENSMUSG00000030643,41,20
ENSMUSG00000001741,4,3
ENSMUSG00000030647,165,76
ENSMUSG00000011114,163,78
ENSMUSG00000063273,115,65
ENSMUSG00000031590,57,30
ENSMUSG00000027247,95,48
ENSMUSG00000031592,251,140
ENSMUSG00000031596,1,1
ENSMUSG00000027245,5,5
ENSMUSG00000027244,89,41
ENSMUSG00000037341,139,80
ENSMUSG00000037349,1,1
ENSMUSG00000027242,1,1
ENSMUSG00000019461,8,2
ENSMUSG00000019467,92,52
ENSMUSG00000048747,2,1
ENSMUSG00000073067,4,2
ENSMUSG00000090536,32,18
ENSMUSG00000049969,2,2
ENSMUSG00000048794,21,12
ENSMUSG00000029608,56,30
ENSMUSG00000022658,169,84
ENSMUSG00000063894,12,7
ENSMUSG00000063895,87,46
ENSMUSG00000022656,45,19
ENSMUSG00000029607,2,1
ENSMUSG00000093137,1,1
ENSMUSG00000025925,5,4
ENSMUSG00000025920,96,55
ENSMUSG00000025921,1,1
ENSMUSG00000042628,52,26
ENSMUSG00000036908,2,1
ENSMUSG00000036904,5,3
ENSMUSG00000036902,43,22
ENSMUSG00000042625,40,20
ENSMUSG00000049904,5,2
ENSMUSG00000049907,296,151
ENSMUSG00000043290,4,1
ENSMUSG00000020721,62,27
ENSMUSG00000020720,156,79
ENSMUSG00000069808,8,4
ENSMUSG00000033857,5,2
ENSMUSG00000033855,13,5
ENSMUSG00000033852,1,1
ENSMUSG00000028261,33,18
ENSMUSG00000028266,127,59
ENSMUSG00000063253,17,11
ENSMUSG00000044502,18,11
ENSMUSG00000044501,11,7
ENSMUSG00000032109,35,11
ENSMUSG00000032103,2,1
ENSMUSG00000032101,88,41
ENSMUSG00000071350,2,1
ENSMUSG00000071359,63,34
ENSMUSG00000032127,132,65
ENSMUSG00000043991,64,32
ENSMUSG00000032123,14,7
ENSMUSG00000043999,3,1
ENSMUSG00000043998,26,13
ENSMUSG00000024725,3,2
ENSMUSG00000026761,121,58
ENSMUSG00000026767,95,46
ENSMUSG00000026766,85,43
ENSMUSG00000026764,1267,629
ENSMUSG00000026768,9,5
ENSMUSG00000024892,108,46
ENSMUSG00000024891,8,6
ENSMUSG00000024897,78,44
ENSMUSG00000024896,59,23
ENSMUSG00000024899,5,1
ENSMUSG00000026495,10,5
ENSMUSG00000026494,4,3
ENSMUSG00000026496,253,139
ENSMUSG00000026491,108,56
ENSMUSG00000026490,198,102
ENSMUSG00000026492,8,3
ENSMUSG00000026499,41,24
ENSMUSG00000040978,3,2
ENSMUSG00000040972,16,10
ENSMUSG00000059248,339,165
ENSMUSG00000059249,1,1
ENSMUSG00000021048,62,34
ENSMUSG00000086259,7,7
ENSMUSG00000086258,2,2
ENSMUSG00000081610,3,2
ENSMUSG00000081611,13,8
ENSMUSG00000081614,26,16
ENSMUSG00000081617,1,1
ENSMUSG00000021040,81,45
ENSMUSG00000021047,14,5
ENSMUSG00000077596,6,5
ENSMUSG00000003299,34,15
ENSMUSG00000004473,2,2
ENSMUSG00000003123,1,1
ENSMUSG00000034190,48,26
ENSMUSG00000034194,16,8
ENSMUSG00000034449,2,2
ENSMUSG00000034445,9,4
ENSMUSG00000034442,14,7
ENSMUSG00000005986,36,19
ENSMUSG00000042541,92,53
ENSMUSG00000042548,72,37
ENSMUSG00000017778,36,16
ENSMUSG00000002455,134,76
ENSMUSG00000002459,3,1
ENSMUSG00000002458,18,11
ENSMUSG00000017774,5,3
ENSMUSG00000017776,89,45
ENSMUSG00000079197,1,1
ENSMUSG00000002985,37,21
ENSMUSG00000002984,65,30
ENSMUSG00000002981,277,148
ENSMUSG00000002983,6,3
ENSMUSG00000028496,61,27
ENSMUSG00000041164,99,40
ENSMUSG00000041161,3,3
ENSMUSG00000041168,35,20
ENSMUSG00000078821,3,1
ENSMUSG00000010205,31,14
ENSMUSG00000050830,2,1
ENSMUSG00000008036,223,114
ENSMUSG00000008035,11,5
ENSMUSG00000058385,15,7
ENSMUSG00000058388,15,8
ENSMUSG00000082145,5,3
ENSMUSG00000051864,11,9
ENSMUSG00000041781,97,51
ENSMUSG00000050405,15,8
ENSMUSG00000040782,2,2
ENSMUSG00000040785,1128,619
ENSMUSG00000056124,147,84
ENSMUSG00000083798,5,3
ENSMUSG00000056121,43,24
ENSMUSG00000047786,35,17
ENSMUSG00000047787,21,13
ENSMUSG00000047789,7,4
ENSMUSG00000057835,1,1
ENSMUSG00000012117,57,32
ENSMUSG00000012114,83,42
ENSMUSG00000043289,8,5
ENSMUSG00000047259,14,6
ENSMUSG00000047250,7,3
ENSMUSG00000021431,12,6
ENSMUSG00000053560,1,1
ENSMUSG00000049744,21,12
ENSMUSG00000038991,45,22
ENSMUSG00000018012,4,4
ENSMUSG00000059263,199,94
ENSMUSG00000052713,66,32
ENSMUSG00000052712,84,46
ENSMUSG00000054716,22,10
ENSMUSG00000055923,4,3
ENSMUSG00000064193,1,1
ENSMUSG00000032198,5,3
ENSMUSG00000036737,21,12
ENSMUSG00000036733,107,55
ENSMUSG00000061111,54,25
ENSMUSG00000061119,15,7
ENSMUSG00000061118,9,6
ENSMUSG00000093752,123,63
ENSMUSG00000019055,8,7
ENSMUSG00000019054,160,81
ENSMUSG00000033526,53,29
ENSMUSG00000060445,1,1
ENSMUSG00000038607,24,17
ENSMUSG00000038605,2,1
ENSMUSG00000038604,211,104
ENSMUSG00000060992,100,48
ENSMUSG00000038602,44,22
ENSMUSG00000038608,8,6
ENSMUSG00000037062,76,40
ENSMUSG00000037060,2,1
ENSMUSG00000043460,158,81
ENSMUSG00000018900,1,1
ENSMUSG00000018906,35,18
ENSMUSG00000018909,38,20
ENSMUSG00000031969,31,15
ENSMUSG00000072501,66,34
ENSMUSG00000002580,51,25
ENSMUSG00000030380,2,2
ENSMUSG00000030386,3,3
ENSMUSG00000073452,2,1
ENSMUSG00000031388,40,23
ENSMUSG00000056820,95,52
ENSMUSG00000039552,18,12
ENSMUSG00000022285,433,227
ENSMUSG00000022280,52,25
ENSMUSG00000022283,52,25
ENSMUSG00000068856,6,3
ENSMUSG00000068855,3,1
ENSMUSG00000068851,36,17
ENSMUSG00000038866,15,9
ENSMUSG00000028879,220,119
ENSMUSG00000028878,29,12
ENSMUSG00000025889,720,373
ENSMUSG00000025880,11,7
ENSMUSG00000025885,168,79
ENSMUSG00000028876,11,9
ENSMUSG00000034602,160,77
ENSMUSG00000034601,6,4
ENSMUSG00000021392,46,24
ENSMUSG00000021395,139,70
